"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1000000US210670004002010","Block 2010, Block Group 2, Census Tract 4, Fayette County, Kentucky","131","124","7",
"1000000US210670004002011","Block 2011, Block Group 2, Census Tract 4, Fayette County, Kentucky","0","0","0",
"1000000US210670004002012","Block 2012, Block Group 2, Census Tract 4, Fayette County, Kentucky","36","29","7",
"1000000US210670004002013","Block 2013, Block Group 2, Census Tract 4, Fayette County, Kentucky","25","25","0",
"1000000US210670004002014","Block 2014, Block Group 2, Census Tract 4, Fayette County, Kentucky","26","26","0",
"1000000US210670004002015","Block 2015, Block Group 2, Census Tract 4, Fayette County, Kentucky","18","12","6",
"1000000US210670004002016","Block 2016, Block Group 2, Census Tract 4, Fayette County, Kentucky","6","6","0",
"1000000US210670004002017","Block 2017, Block Group 2, Census Tract 4, Fayette County, Kentucky","6","6","0",
"1000000US210670004002018","Block 2018, Block Group 2, Census Tract 4, Fayette County, Kentucky","0","0","0",
"1000000US210670004002019","Block 2019, Block Group 2, Census Tract 4, Fayette County, Kentucky","1","1","0",
"1000000US210670004002020","Block 2020, Block Group 2, Census Tract 4, Fayette County, Kentucky","0","0","0",
"1000000US210670004002021","Block 2021, Block Group 2, Census Tract 4, Fayette County, Kentucky","0","0","0",
"1000000US210670004002022","Block 2022, Block Group 2, Census Tract 4, Fayette County, Kentucky","15","14","1",
"1000000US210670004002023","Block 2023, Block Group 2, Census Tract 4, Fayette County, Kentucky","0","0","0",
"1000000US210670004002024","Block 2024, Block Group 2, Census Tract 4, Fayette County, Kentucky","0","0","0",
"1000000US210670004002025","Block 2025, Block Group 2, Census Tract 4, Fayette County, Kentucky","0","0","0",
"1000000US210670004002026","Block 2026, Block Group 2, Census Tract 4, Fayette County, Kentucky","3","3","0",
"1000000US210670004002027","Block 2027, Block Group 2, Census Tract 4, Fayette County, Kentucky","26","26","0",
"1000000US210670005001000","Block 1000, Block Group 1, Census Tract 5, Fayette County, Kentucky","78","70","8",
"1000000US210670005001001","Block 1001, Block Group 1, Census Tract 5, Fayette County, Kentucky","20","14","6",
"1000000US210670005001002","Block 1002, Block Group 1, Census Tract 5, Fayette County, Kentucky","16","16","0",
"1000000US210670005001003","Block 1003, Block Group 1, Census Tract 5, Fayette County, Kentucky","19","19","0",
"1000000US210670005001004","Block 1004, Block Group 1, Census Tract 5, Fayette County, Kentucky","12","12","0",
"1000000US210670005001005","Block 1005, Block Group 1, Census Tract 5, Fayette County, Kentucky","32","31","1",
"1000000US210670005001006","Block 1006, Block Group 1, Census Tract 5, Fayette County, Kentucky","14","14","0",
"1000000US210670005001007","Block 1007, Block Group 1, Census Tract 5, Fayette County, Kentucky","25","22","3",
"1000000US210670005001008","Block 1008, Block Group 1, Census Tract 5, Fayette County, Kentucky","65","60","5",
"1000000US210670005001009","Block 1009, Block Group 1, Census Tract 5, Fayette County, Kentucky","41","41","0",
"1000000US210670005001010","Block 1010, Block Group 1, Census Tract 5, Fayette County, Kentucky","0","0","0",
"1000000US210670005001011","Block 1011, Block Group 1, Census Tract 5, Fayette County, Kentucky","46","44","2",
"1000000US210670005001012","Block 1012, Block Group 1, Census Tract 5, Fayette County, Kentucky","12","11","1",
"1000000US210670005001013","Block 1013, Block Group 1, Census Tract 5, Fayette County, Kentucky","21","21","0",
"1000000US210670005001014","Block 1014, Block Group 1, Census Tract 5, Fayette County, Kentucky","19","19","0",
"1000000US210670005001015","Block 1015, Block Group 1, Census Tract 5, Fayette County, Kentucky","5","5","0",
"1000000US210670005001016","Block 1016, Block Group 1, Census Tract 5, Fayette County, Kentucky","7","3","4",
"1000000US210670005001017","Block 1017, Block Group 1, Census Tract 5, Fayette County, Kentucky","23","23","0",
"1000000US210670005001018","Block 1018, Block Group 1, Census Tract 5, Fayette County, Kentucky","8","8","0",
"1000000US210670005002000","Block 2000, Block Group 2, Census Tract 5, Fayette County, Kentucky","0","0","0",
"1000000US210670005002001","Block 2001, Block Group 2, Census Tract 5, Fayette County, Kentucky","59","45","14",
"1000000US210670005002002","Block 2002, Block Group 2, Census Tract 5, Fayette County, Kentucky","55","48","7",
"1000000US210670005002003","Block 2003, Block Group 2, Census Tract 5, Fayette County, Kentucky","87","87","0",
"1000000US210670005002004","Block 2004, Block Group 2, Census Tract 5, Fayette County, Kentucky","18","18","0",
"1000000US210670005002005","Block 2005, Block Group 2, Census Tract 5, Fayette County, Kentucky","27","27","0",
"1000000US210670005002006","Block 2006, Block Group 2, Census Tract 5, Fayette County, Kentucky","57","57","0",
"1000000US210670005002007","Block 2007, Block Group 2, Census Tract 5, Fayette County, Kentucky","53","47","6",
"1000000US210670005002008","Block 2008, Block Group 2, Census Tract 5, Fayette County, Kentucky","52","52","0",
"1000000US210670005002009","Block 2009, Block Group 2, Census Tract 5, Fayette County, Kentucky","22","19","3",
"1000000US210670005002010","Block 2010, Block Group 2, Census Tract 5, Fayette County, Kentucky","23","23","0",
"1000000US210670005002011","Block 2011, Block Group 2, Census Tract 5, Fayette County, Kentucky","44","38","6",
"1000000US210670005003000","Block 3000, Block Group 3, Census Tract 5, Fayette County, Kentucky","69","59","10",
"1000000US210670005003001","Block 3001, Block Group 3, Census Tract 5, Fayette County, Kentucky","15","15","0",
"1000000US210670005003002","Block 3002, Block Group 3, Census Tract 5, Fayette County, Kentucky","23","23","0",
"1000000US210670005003003","Block 3003, Block Group 3, Census Tract 5, Fayette County, Kentucky","87","75","12",
"1000000US210670005003004","Block 3004, Block Group 3, Census Tract 5, Fayette County, Kentucky","125","102","23",
"1000000US210670005003005","Block 3005, Block Group 3, Census Tract 5, Fayette County, Kentucky","0","0","0",
"1000000US210670005003006","Block 3006, Block Group 3, Census Tract 5, Fayette County, Kentucky","33","32","1",
"1000000US210670005003007","Block 3007, Block Group 3, Census Tract 5, Fayette County, Kentucky","63","58","5",
"1000000US210670005003008","Block 3008, Block Group 3, Census Tract 5, Fayette County, Kentucky","12","5","7",
"1000000US210670005003009","Block 3009, Block Group 3, Census Tract 5, Fayette County, Kentucky","16","16","0",
"1000000US210670005004000","Block 4000, Block Group 4, Census Tract 5, Fayette County, Kentucky","26","24","2",
"1000000US210670005004001","Block 4001, Block Group 4, Census Tract 5, Fayette County, Kentucky","24","21","3",
"1000000US210670005004002","Block 4002, Block Group 4, Census Tract 5, Fayette County, Kentucky","50","50","0",
"1000000US210670005004003","Block 4003, Block Group 4, Census Tract 5, Fayette County, Kentucky","54","40","14",
"1000000US210670005004004","Block 4004, Block Group 4, Census Tract 5, Fayette County, Kentucky","76","70","6",
"1000000US210670005004005","Block 4005, Block Group 4, Census Tract 5, Fayette County, Kentucky","53","53","0",
"1000000US210670005004006","Block 4006, Block Group 4, Census Tract 5, Fayette County, Kentucky","49","49","0",
"1000000US210670005004007","Block 4007, Block Group 4, Census Tract 5, Fayette County, Kentucky","66","66","0",
"1000000US210670005004008","Block 4008, Block Group 4, Census Tract 5, Fayette County, Kentucky","39","39","0",
"1000000US210670006001000","Block 1000, Block Group 1, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006001001","Block 1001, Block Group 1, Census Tract 6, Fayette County, Kentucky","21","21","0",
"1000000US210670006001002","Block 1002, Block Group 1, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006001003","Block 1003, Block Group 1, Census Tract 6, Fayette County, Kentucky","55","43","12",
"1000000US210670006001004","Block 1004, Block Group 1, Census Tract 6, Fayette County, Kentucky","17","17","0",
"1000000US210670006001005","Block 1005, Block Group 1, Census Tract 6, Fayette County, Kentucky","46","45","1",
"1000000US210670006001006","Block 1006, Block Group 1, Census Tract 6, Fayette County, Kentucky","37","37","0",
"1000000US210670006001007","Block 1007, Block Group 1, Census Tract 6, Fayette County, Kentucky","24","23","1",
"1000000US210670006001008","Block 1008, Block Group 1, Census Tract 6, Fayette County, Kentucky","24","24","0",
"1000000US210670006001009","Block 1009, Block Group 1, Census Tract 6, Fayette County, Kentucky","56","47","9",
"1000000US210670006001010","Block 1010, Block Group 1, Census Tract 6, Fayette County, Kentucky","23","23","0",
"1000000US210670006001011","Block 1011, Block Group 1, Census Tract 6, Fayette County, Kentucky","27","22","5",
"1000000US210670006001012","Block 1012, Block Group 1, Census Tract 6, Fayette County, Kentucky","24","24","0",
"1000000US210670006001013","Block 1013, Block Group 1, Census Tract 6, Fayette County, Kentucky","38","30","8",
"1000000US210670006001014","Block 1014, Block Group 1, Census Tract 6, Fayette County, Kentucky","98","96","2",
"1000000US210670006001015","Block 1015, Block Group 1, Census Tract 6, Fayette County, Kentucky","110","108","2",
"1000000US210670006001016","Block 1016, Block Group 1, Census Tract 6, Fayette County, Kentucky","37","32","5",
"1000000US210670006001017","Block 1017, Block Group 1, Census Tract 6, Fayette County, Kentucky","29","29","0",
"1000000US210670006001018","Block 1018, Block Group 1, Census Tract 6, Fayette County, Kentucky","21","21","0",
"1000000US210670006002000","Block 2000, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002001","Block 2001, Block Group 2, Census Tract 6, Fayette County, Kentucky","35","33","2",
"1000000US210670006002002","Block 2002, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002003","Block 2003, Block Group 2, Census Tract 6, Fayette County, Kentucky","49","49","0",
"1000000US210670006002004","Block 2004, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002005","Block 2005, Block Group 2, Census Tract 6, Fayette County, Kentucky","35","26","9",
"1000000US210670006002006","Block 2006, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002007","Block 2007, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002008","Block 2008, Block Group 2, Census Tract 6, Fayette County, Kentucky","30","30","0",
"1000000US210670006002009","Block 2009, Block Group 2, Census Tract 6, Fayette County, Kentucky","211","200","11",
"1000000US210670006002010","Block 2010, Block Group 2, Census Tract 6, Fayette County, Kentucky","28","22","6",
"1000000US210670006002011","Block 2011, Block Group 2, Census Tract 6, Fayette County, Kentucky","64","63","1",
"1000000US210670006002012","Block 2012, Block Group 2, Census Tract 6, Fayette County, Kentucky","29","28","1",
"1000000US210670006002013","Block 2013, Block Group 2, Census Tract 6, Fayette County, Kentucky","25","25","0",
"1000000US210670006002014","Block 2014, Block Group 2, Census Tract 6, Fayette County, Kentucky","55","45","10",
"1000000US210670006002015","Block 2015, Block Group 2, Census Tract 6, Fayette County, Kentucky","18","15","3",
"1000000US210670006002016","Block 2016, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002017","Block 2017, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002018","Block 2018, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002019","Block 2019, Block Group 2, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006002020","Block 2020, Block Group 2, Census Tract 6, Fayette County, Kentucky","29","20","9",
"1000000US210670006002021","Block 2021, Block Group 2, Census Tract 6, Fayette County, Kentucky","45","45","0",
"1000000US210670006002022","Block 2022, Block Group 2, Census Tract 6, Fayette County, Kentucky","42","35","7",
"1000000US210670006002023","Block 2023, Block Group 2, Census Tract 6, Fayette County, Kentucky","1","1","0",
"1000000US210670006002024","Block 2024, Block Group 2, Census Tract 6, Fayette County, Kentucky","49","38","11",
"1000000US210670006002025","Block 2025, Block Group 2, Census Tract 6, Fayette County, Kentucky","51","51","0",
"1000000US210670006003000","Block 3000, Block Group 3, Census Tract 6, Fayette County, Kentucky","78","44","34",
"1000000US210670006003001","Block 3001, Block Group 3, Census Tract 6, Fayette County, Kentucky","14","14","0",
"1000000US210670006003002","Block 3002, Block Group 3, Census Tract 6, Fayette County, Kentucky","32","14","18",
"1000000US210670006003003","Block 3003, Block Group 3, Census Tract 6, Fayette County, Kentucky","9","9","0",
"1000000US210670006003004","Block 3004, Block Group 3, Census Tract 6, Fayette County, Kentucky","42","29","13",
"1000000US210670006003005","Block 3005, Block Group 3, Census Tract 6, Fayette County, Kentucky","50","50","0",
"1000000US210670006003006","Block 3006, Block Group 3, Census Tract 6, Fayette County, Kentucky","5","1","4",
"1000000US210670006003007","Block 3007, Block Group 3, Census Tract 6, Fayette County, Kentucky","70","70","0",
"1000000US210670006003008","Block 3008, Block Group 3, Census Tract 6, Fayette County, Kentucky","167","144","23",
"1000000US210670006003009","Block 3009, Block Group 3, Census Tract 6, Fayette County, Kentucky","21","19","2",
"1000000US210670006003010","Block 3010, Block Group 3, Census Tract 6, Fayette County, Kentucky","35","30","5",
"1000000US210670006003011","Block 3011, Block Group 3, Census Tract 6, Fayette County, Kentucky","35","35","0",
"1000000US210670006003012","Block 3012, Block Group 3, Census Tract 6, Fayette County, Kentucky","133","121","12",
"1000000US210670006003013","Block 3013, Block Group 3, Census Tract 6, Fayette County, Kentucky","38","33","5",
"1000000US210670006003014","Block 3014, Block Group 3, Census Tract 6, Fayette County, Kentucky","53","53","0",
"1000000US210670006003015","Block 3015, Block Group 3, Census Tract 6, Fayette County, Kentucky","65","56","9",
"1000000US210670006003016","Block 3016, Block Group 3, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006003017","Block 3017, Block Group 3, Census Tract 6, Fayette County, Kentucky","33","25","8",
"1000000US210670006003018","Block 3018, Block Group 3, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006003019","Block 3019, Block Group 3, Census Tract 6, Fayette County, Kentucky","0","0","0",
"1000000US210670006003020","Block 3020, Block Group 3, Census Tract 6, Fayette County, Kentucky","17","17","0",
"1000000US210670006003021","Block 3021, Block Group 3, Census Tract 6, Fayette County, Kentucky","28","28","0",
"1000000US210670006003022","Block 3022, Block Group 3, Census Tract 6, Fayette County, Kentucky","0","0","0",
